﻿date,instrument,tenor,yield
2021-06-08,은행채,20,2.573
2021-06-08,은행채,30,0
2021-06-07,은행채,0.25,0.599
2021-06-07,은행채,은행 0.5Y,0.64
2021-06-07,은행채,0.75,0.808
2021-06-07,은행채,은행 1Y,0.957
2021-06-07,은행채,은행 1.5Y,1.116
2021-06-07,은행채,은행 2Y,1.249
2021-06-07,은행채,은행 2.5Y,1.323
2021-06-07,은행채,은행 3Y,1.399
2021-06-07,은행채,4,1.625
2021-06-07,은행채,5,1.915
2021-06-07,은행채,7,2.111
2021-06-07,은행채,10,2.41
2021-06-07,은행채,15,2.499
2021-06-07,은행채,20,2.6
2021-06-07,은행채,30,0
2021-06-04,은행채,0.25,0.6
2021-06-04,은행채,은행 0.5Y,0.643
2021-06-04,은행채,0.75,0.805
2021-06-04,은행채,은행 1Y,0.949
2021-06-04,은행채,은행 1.5Y,1.108
2021-06-04,은행채,은행 2Y,1.227
2021-06-04,은행채,은행 2.5Y,1.311
2021-06-04,은행채,은행 3Y,1.409
2021-06-04,은행채,4,1.641
2021-06-04,은행채,5,1.935
2021-06-04,은행채,7,2.127
2021-06-04,은행채,10,2.422
2021-06-04,은행채,15,2.515
2021-06-04,은행채,20,2.615
2021-06-04,은행채,30,0
2021-06-03,은행채,0.25,0.602
2021-06-03,은행채,은행 0.5Y,0.646
2021-06-03,은행채,0.75,0.805
2021-06-03,은행채,은행 1Y,0.938
2021-06-03,은행채,은행 1.5Y,1.09
2021-06-03,은행채,은행 2Y,1.202
2021-06-03,은행채,은행 2.5Y,1.272
2021-06-03,은행채,은행 3Y,1.383
2021-06-03,은행채,4,1.627
2021-06-03,은행채,5,1.927
2021-06-03,은행채,7,2.136
2021-06-03,은행채,10,2.45
2021-06-03,은행채,15,2.539
2021-06-03,은행채,20,2.637
2021-06-03,은행채,30,0
2021-06-02,은행채,0.25,0.608
2021-06-02,은행채,은행 0.5Y,0.652
2021-06-02,은행채,0.75,0.808
2021-06-02,은행채,은행 1Y,0.945
2021-06-02,은행채,은행 1.5Y,1.081
2021-06-02,은행채,은행 2Y,1.196
2021-06-02,은행채,은행 2.5Y,1.261
2021-06-02,은행채,은행 3Y,1.389
2021-06-02,은행채,4,1.634
2021-06-02,은행채,5,1.935
2021-06-02,은행채,7,2.141
2021-06-02,은행채,10,2.45
2021-06-02,은행채,15,2.538
2021-06-02,은행채,20,2.632
2021-06-02,은행채,30,0
2021-06-01,은행채,0.25,0.616
2021-06-01,은행채,은행 0.5Y,0.66
2021-06-01,은행채,0.75,0.808
2021-06-01,은행채,은행 1Y,0.94
2021-06-01,은행채,은행 1.5Y,1.07
2021-06-01,은행채,은행 2Y,1.18
2021-06-01,은행채,은행 2.5Y,1.257
2021-06-01,은행채,은행 3Y,1.398
2021-06-01,은행채,4,1.639
2021-06-01,은행채,5,1.94
2021-06-01,은행채,7,2.143
2021-06-01,은행채,10,2.445
2021-06-01,은행채,15,2.533
2021-06-01,은행채,20,2.628
2021-06-01,은행채,30,0
2021-05-31,은행채,0.25,0.621
2021-05-31,은행채,은행 0.5Y,0.665
2021-05-31,은행채,0.75,0.805
2021-05-31,은행채,은행 1Y,0.935
2021-05-31,은행채,은행 1.5Y,1.062
2021-05-31,은행채,은행 2Y,1.185
2021-05-31,은행채,은행 2.5Y,1.268
2021-05-31,은행채,은행 3Y,1.413
2021-05-31,은행채,4,1.654
2021-05-31,은행채,5,1.955
2021-05-31,은행채,7,2.146
2021-05-31,은행채,10,2.435
2021-05-31,은행채,15,2.533
2021-05-31,은행채,20,2.638
2021-05-31,은행채,30,0
2021-05-28,은행채,0.25,0.625
2021-05-28,은행채,은행 0.5Y,0.665
2021-05-28,은행채,0.75,0.768
2021-05-28,은행채,은행 1Y,0.874
2021-05-28,은행채,은행 1.5Y,0.994
2021-05-28,은행채,은행 2Y,1.14
2021-05-28,은행채,은행 2.5Y,1.214
2021-05-28,은행채,은행 3Y,1.348
2021-05-28,은행채,4,1.586
2021-05-28,은행채,5,1.889
2021-05-28,은행채,7,2.096
2021-05-28,은행채,10,2.392
2021-05-28,은행채,15,2.498
2021-05-28,은행채,20,2.607
2021-05-28,은행채,30,0
2021-05-27,은행채,0.25,0.625
2021-05-27,은행채,은행 0.5Y,0.665
2021-05-27,은행채,0.75,0.747
2021-05-27,은행채,은행 1Y,0.835
2021-05-27,은행채,은행 1.5Y,0.949
2021-05-27,은행채,은행 2Y,1.096
2021-05-27,은행채,은행 2.5Y,1.167
2021-05-27,은행채,은행 3Y,1.3
2021-05-27,은행채,4,1.535
2021-05-27,은행채,5,1.837
2021-05-27,은행채,7,2.052
2021-05-27,은행채,10,2.352
2021-05-27,은행채,15,2.468
2021-05-27,은행채,20,2.589
2021-05-27,은행채,30,0
2021-05-26,은행채,0.25,0.626
2021-05-26,은행채,은행 0.5Y,0.665
2021-05-26,은행채,0.75,0.748
2021-05-26,은행채,은행 1Y,0.835
2021-05-26,은행채,은행 1.5Y,0.95
2021-05-26,은행채,은행 2Y,1.114
2021-05-26,은행채,은행 2.5Y,1.209
2021-05-26,은행채,은행 3Y,1.347
2021-05-26,은행채,4,1.581
2021-05-26,은행채,5,1.888
2021-05-26,은행채,7,2.097
2021-05-26,은행채,10,2.387
2021-05-26,은행채,15,2.492
2021-05-26,은행채,20,2.599
2021-05-26,은행채,30,0
2021-05-25,은행채,0.25,0.628
2021-05-25,은행채,은행 0.5Y,0.665
2021-05-25,은행채,0.75,0.739
2021-05-25,은행채,은행 1Y,0.811
2021-05-25,은행채,은행 1.5Y,0.927
2021-05-25,은행채,은행 2Y,1.102
2021-05-25,은행채,은행 2.5Y,1.182
2021-05-25,은행채,은행 3Y,1.324
2021-05-25,은행채,4,1.557
2021-05-25,은행채,5,1.873
2021-05-25,은행채,7,2.087
2021-05-25,은행채,10,2.385
2021-05-25,은행채,15,2.496
2021-05-25,은행채,20,2.609
2021-05-25,은행채,30,0
2021-05-24,은행채,0.25,0.629
2021-05-24,은행채,은행 0.5Y,0.668
2021-05-24,은행채,0.75,0.732
2021-05-24,은행채,은행 1Y,0.798
2021-05-24,은행채,은행 1.5Y,0.91
2021-05-24,은행채,은행 2Y,1.088
2021-05-24,은행채,은행 2.5Y,1.161
2021-05-24,은행채,은행 3Y,1.297
2021-05-24,은행채,4,1.541
2021-05-24,은행채,5,1.863
2021-05-24,은행채,7,2.074
2021-05-24,은행채,10,2.372
2021-05-24,은행채,15,2.483
2021-05-24,은행채,20,2.597
2021-05-24,은행채,30,0
2021-05-21,은행채,0.25,0.63
2021-05-21,은행채,은행 0.5Y,0.669
2021-05-21,은행채,0.75,0.727
2021-05-21,은행채,은행 1Y,0.794
2021-05-21,은행채,은행 1.5Y,0.9
2021-05-21,은행채,은행 2Y,1.076
2021-05-21,은행채,은행 2.5Y,1.141
2021-05-21,은행채,은행 3Y,1.274
2021-05-21,은행채,4,1.524
2021-05-21,은행채,5,1.84
2021-05-21,은행채,7,2.062
2021-05-21,은행채,10,2.372
2021-05-21,은행채,15,2.481
2021-05-21,은행채,20,2.594
2021-05-21,은행채,30,0
2021-05-20,은행채,0.25,0.632
2021-05-20,은행채,은행 0.5Y,0.671
2021-05-20,은행채,0.75,0.725
2021-05-20,은행채,은행 1Y,0.796
2021-05-20,은행채,은행 1.5Y,0.9
2021-05-20,은행채,은행 2Y,1.085
2021-05-20,은행채,은행 2.5Y,1.146
2021-05-20,은행채,은행 3Y,1.284
2021-05-20,은행채,4,1.544
2021-05-20,은행채,5,1.858
2021-05-20,은행채,7,2.079
2021-05-20,은행채,10,2.39
2021-05-20,은행채,15,2.492
2021-05-20,은행채,20,2.594
2021-05-20,은행채,30,0
2021-05-18,은행채,0.25,0.633
2021-05-18,은행채,은행 0.5Y,0.671
2021-05-18,은행채,0.75,0.724
2021-05-18,은행채,은행 1Y,0.796
2021-05-18,은행채,은행 1.5Y,0.898
2021-05-18,은행채,은행 2Y,1.073
2021-05-18,은행채,은행 2.5Y,1.136
2021-05-18,은행채,은행 3Y,1.277
2021-05-18,은행채,4,1.538
2021-05-18,은행채,5,1.838
2021-05-18,은행채,7,2.063
2021-05-18,은행채,10,2.375
2021-05-18,은행채,15,2.483
2021-05-18,은행채,20,2.592
2021-05-18,은행채,30,0
2021-05-17,은행채,0.25,0.633
2021-05-17,은행채,은행 0.5Y,0.674
2021-05-17,은행채,0.75,0.724
2021-05-17,은행채,은행 1Y,0.795
2021-05-17,은행채,은행 1.5Y,0.897
2021-05-17,은행채,은행 2Y,1.078
2021-05-17,은행채,은행 2.5Y,1.141
2021-05-17,은행채,은행 3Y,1.284
2021-05-17,은행채,4,1.548
2021-05-17,은행채,5,1.834
2021-05-17,은행채,7,2.059
2021-05-17,은행채,10,2.372
2021-05-17,은행채,15,2.473
2021-05-17,은행채,20,2.577
2021-05-17,은행채,30,0
2021-05-14,은행채,0.25,0.635
2021-05-14,은행채,은행 0.5Y,0.675
2021-05-14,은행채,0.75,0.725
2021-05-14,은행채,은행 1Y,0.797
2021-05-14,은행채,은행 1.5Y,0.9
2021-05-14,은행채,은행 2Y,1.082
2021-05-14,은행채,은행 2.5Y,1.151
2021-05-14,은행채,은행 3Y,1.294
2021-05-14,은행채,4,1.568
2021-05-14,은행채,5,1.862
2021-05-14,은행채,7,2.091
2021-05-14,은행채,10,2.41
2021-05-14,은행채,15,2.503
2021-05-14,은행채,20,2.597
2021-05-14,은행채,30,0
2021-05-13,은행채,0.25,0.638
2021-05-13,은행채,은행 0.5Y,0.679
2021-05-13,은행채,0.75,0.726
2021-05-13,은행채,은행 1Y,0.799
2021-05-13,은행채,은행 1.5Y,0.9
2021-05-13,은행채,은행 2Y,1.084
2021-05-13,은행채,은행 2.5Y,1.157
2021-05-13,은행채,은행 3Y,1.303
2021-05-13,은행채,4,1.575
2021-05-13,은행채,5,1.862
2021-05-13,은행채,7,2.091
2021-05-13,은행채,10,2.41
2021-05-13,은행채,15,2.498
2021-05-13,은행채,20,2.588
2021-05-13,은행채,30,0
2021-05-12,은행채,0.25,0.641
2021-05-12,은행채,은행 0.5Y,0.684
2021-05-12,은행채,0.75,0.725
2021-05-12,은행채,은행 1Y,0.798
2021-05-12,은행채,은행 1.5Y,0.898
2021-05-12,은행채,은행 2Y,1.077
2021-05-12,은행채,은행 2.5Y,1.155
2021-05-12,은행채,은행 3Y,1.299
2021-05-12,은행채,4,1.558
2021-05-12,은행채,5,1.834
2021-05-12,은행채,7,2.067
2021-05-12,은행채,10,2.377
2021-05-12,은행채,15,2.478
2021-05-12,은행채,20,2.573
2021-05-12,은행채,30,0
2021-05-11,은행채,0.25,0.646
2021-05-11,은행채,은행 0.5Y,0.687
2021-05-11,은행채,0.75,0.726
2021-05-11,은행채,은행 1Y,0.799
2021-05-11,은행채,은행 1.5Y,0.9
2021-05-11,은행채,은행 2Y,1.074
2021-05-11,은행채,은행 2.5Y,1.153
2021-05-11,은행채,은행 3Y,1.299
2021-05-11,은행채,4,1.553
2021-05-11,은행채,5,1.832
2021-05-11,은행채,7,2.074
2021-05-11,은행채,10,2.396
2021-05-11,은행채,15,2.498
2021-05-11,은행채,20,2.595
2021-05-11,은행채,30,0
2021-05-10,은행채,0.25,0.651
2021-05-10,은행채,은행 0.5Y,0.692
2021-05-10,은행채,0.75,0.727
2021-05-10,은행채,은행 1Y,0.8
2021-05-10,은행채,은행 1.5Y,0.9
2021-05-10,은행채,은행 2Y,1.078
2021-05-10,은행채,은행 2.5Y,1.163
2021-05-10,은행채,은행 3Y,1.316
2021-05-10,은행채,4,1.568
2021-05-10,은행채,5,1.843
2021-05-10,은행채,7,2.084
2021-05-10,은행채,10,2.396
2021-05-10,은행채,15,2.5
2021-05-10,은행채,20,2.598
2021-05-10,은행채,30,0
2021-05-07,은행채,0.25,0.657
2021-05-07,은행채,은행 0.5Y,0.698
2021-05-07,은행채,0.75,0.733
2021-05-07,은행채,은행 1Y,0.806
2021-05-07,은행채,은행 1.5Y,0.903
2021-05-07,은행채,은행 2Y,1.082
2021-05-07,은행채,은행 2.5Y,1.164
2021-05-07,은행채,은행 3Y,1.313
2021-05-07,은행채,4,1.573
2021-05-07,은행채,5,1.85
2021-05-07,은행채,7,2.079
2021-05-07,은행채,10,2.376
2021-05-07,은행채,15,2.484
2021-05-07,은행채,20,2.584
2021-05-07,은행채,30,0
2021-05-06,은행채,0.25,0.666
2021-05-06,은행채,은행 0.5Y,0.706
2021-05-06,은행채,0.75,0.742
2021-05-06,은행채,은행 1Y,0.819
2021-05-06,은행채,은행 1.5Y,0.908
2021-05-06,은행채,은행 2Y,1.077
2021-05-06,은행채,은행 2.5Y,1.17
2021-05-06,은행채,은행 3Y,1.314
2021-05-06,은행채,4,1.565
2021-05-06,은행채,5,1.832
2021-05-06,은행채,7,2.058
2021-05-06,은행채,10,2.351
2021-05-06,은행채,15,2.465
2021-05-06,은행채,20,2.57
2021-05-06,은행채,30,0
2021-05-04,은행채,0.25,0.675
2021-05-04,은행채,은행 0.5Y,0.711
2021-05-04,은행채,0.75,0.748
2021-05-04,은행채,은행 1Y,0.824
2021-05-04,은행채,은행 1.5Y,0.916
2021-05-04,은행채,은행 2Y,1.08
2021-05-04,은행채,은행 2.5Y,1.192
2021-05-04,은행채,은행 3Y,1.336
2021-05-04,은행채,4,1.587
2021-05-04,은행채,5,1.856
2021-05-04,은행채,7,2.084
2021-05-04,은행채,10,2.386
2021-05-04,은행채,15,2.485
2021-05-04,은행채,20,2.574
2021-05-04,은행채,30,0
2021-05-03,은행채,0.25,0.675
2021-05-03,은행채,은행 0.5Y,0.713
2021-05-03,은행채,0.75,0.753
2021-05-03,은행채,은행 1Y,0.828
2021-05-03,은행채,은행 1.5Y,0.919
2021-05-03,은행채,은행 2Y,1.08
2021-05-03,은행채,은행 2.5Y,1.19
2021-05-03,은행채,은행 3Y,1.327
2021-05-03,은행채,4,1.577
2021-05-03,은행채,5,1.841
2021-05-03,은행채,7,2.069
2021-05-03,은행채,10,2.372
2021-05-03,은행채,15,2.491
2021-05-03,은행채,20,2.594
2021-05-03,은행채,30,0
2021-04-30,은행채,0.25,0.676
2021-04-30,은행채,은행 0.5Y,0.716
2021-04-30,은행채,0.75,0.759
2021-04-30,은행채,은행 1Y,0.835
2021-04-30,은행채,은행 1.5Y,0.923
2021-04-30,은행채,은행 2Y,1.076
2021-04-30,은행채,은행 2.5Y,1.183
2021-04-30,은행채,은행 3Y,1.316
2021-04-30,은행채,4,1.575
2021-04-30,은행채,5,1.841
2021-04-30,은행채,7,2.077
2021-04-30,은행채,10,2.387
2021-04-30,은행채,15,2.499
2021-04-30,은행채,20,2.599
2021-04-30,은행채,30,0
2021-04-29,은행채,0.25,0.681
2021-04-29,은행채,은행 0.5Y,0.719
2021-04-29,은행채,0.75,0.763
2021-04-29,은행채,은행 1Y,0.834
2021-04-29,은행채,은행 1.5Y,0.918
2021-04-29,은행채,은행 2Y,1.071
2021-04-29,은행채,은행 2.5Y,1.171
2021-04-29,은행채,은행 3Y,1.301
2021-04-29,은행채,4,1.552
2021-04-29,은행채,5,1.816
2021-04-29,은행채,7,2.048
2021-04-29,은행채,10,2.358
2021-04-29,은행채,15,2.454
2021-04-29,은행채,20,2.551
2021-04-29,은행채,30,0
2021-04-28,은행채,0.25,0.682
2021-04-28,은행채,은행 0.5Y,0.719
2021-04-28,은행채,0.75,0.763
2021-04-28,은행채,은행 1Y,0.834
2021-04-28,은행채,은행 1.5Y,0.917
2021-04-28,은행채,은행 2Y,1.064
2021-04-28,은행채,은행 2.5Y,1.165
2021-04-28,은행채,은행 3Y,1.29
2021-04-28,은행채,4,1.544
2021-04-28,은행채,5,1.813
2021-04-28,은행채,7,2.035
2021-04-28,은행채,10,2.334
2021-04-28,은행채,15,2.425
2021-04-28,은행채,20,2.519
2021-04-28,은행채,30,0
2021-04-27,은행채,0.25,0.683
2021-04-27,은행채,은행 0.5Y,0.72
2021-04-27,은행채,0.75,0.762
2021-04-27,은행채,은행 1Y,0.829
2021-04-27,은행채,은행 1.5Y,0.912
2021-04-27,은행채,은행 2Y,1.055
2021-04-27,은행채,은행 2.5Y,1.151
2021-04-27,은행채,은행 3Y,1.275
2021-04-27,은행채,4,1.53
2021-04-27,은행채,5,1.795
2021-04-27,은행채,7,2.022
2021-04-27,은행채,10,2.327
2021-04-27,은행채,15,2.418
2021-04-27,은행채,20,2.511
2021-04-27,은행채,30,0
2021-04-26,은행채,0.25,0.683
2021-04-26,은행채,은행 0.5Y,0.72
2021-04-26,은행채,0.75,0.762
2021-04-26,은행채,은행 1Y,0.83
2021-04-26,은행채,은행 1.5Y,0.914
2021-04-26,은행채,은행 2Y,1.063
2021-04-26,은행채,은행 2.5Y,1.159
2021-04-26,은행채,은행 3Y,1.291
2021-04-26,은행채,4,1.533
2021-04-26,은행채,5,1.797
2021-04-26,은행채,7,2.024
2021-04-26,은행채,10,2.334
2021-04-26,은행채,15,2.422
2021-04-26,은행채,20,2.514
2021-04-26,은행채,30,0
2021-04-23,은행채,0.25,0.684
2021-04-23,은행채,은행 0.5Y,0.72
2021-04-23,은행채,0.75,0.762
2021-04-23,은행채,은행 1Y,0.83
2021-04-23,은행채,은행 1.5Y,0.915
2021-04-23,은행채,은행 2Y,1.064
2021-04-23,은행채,은행 2.5Y,1.159
2021-04-23,은행채,은행 3Y,1.296
2021-04-23,은행채,4,1.528
2021-04-23,은행채,5,1.785
2021-04-23,은행채,7,1.996
2021-04-23,은행채,10,2.302
2021-04-23,은행채,15,2.393
2021-04-23,은행채,20,2.484
2021-04-23,은행채,30,0
2021-04-22,은행채,0.25,0.685
2021-04-22,은행채,은행 0.5Y,0.721
2021-04-22,은행채,0.75,0.762
2021-04-22,은행채,은행 1Y,0.831
2021-04-22,은행채,은행 1.5Y,0.916
2021-04-22,은행채,은행 2Y,1.056
2021-04-22,은행채,은행 2.5Y,1.155
2021-04-22,은행채,은행 3Y,1.291
2021-04-22,은행채,4,1.51
2021-04-22,은행채,5,1.761
2021-04-22,은행채,7,1.955
2021-04-22,은행채,10,2.262
2021-04-22,은행채,15,2.356
2021-04-22,은행채,20,2.454
2021-04-22,은행채,30,0
2021-04-21,은행채,0.25,0.686
2021-04-21,은행채,은행 0.5Y,0.721
2021-04-21,은행채,0.75,0.762
2021-04-21,은행채,은행 1Y,0.832
2021-04-21,은행채,은행 1.5Y,0.917
2021-04-21,은행채,은행 2Y,1.055
2021-04-21,은행채,은행 2.5Y,1.155
2021-04-21,은행채,은행 3Y,1.289
2021-04-21,은행채,4,1.513
2021-04-21,은행채,5,1.766
2021-04-21,은행채,7,1.953
2021-04-21,은행채,10,2.262
2021-04-21,은행채,15,2.351
2021-04-21,은행채,20,2.444
2021-04-21,은행채,30,0
2021-04-20,은행채,0.25,0.69
2021-04-20,은행채,은행 0.5Y,0.725
2021-04-20,은행채,0.75,0.767
2021-04-20,은행채,은행 1Y,0.836
2021-04-20,은행채,은행 1.5Y,0.927
2021-04-20,은행채,은행 2Y,1.074
2021-04-20,은행채,은행 2.5Y,1.179
2021-04-20,은행채,은행 3Y,1.309
2021-04-20,은행채,4,1.524
2021-04-20,은행채,5,1.78
2021-04-20,은행채,7,1.956
2021-04-20,은행채,10,2.263
2021-04-20,은행채,15,2.351
2021-04-20,은행채,20,2.441
2021-04-20,은행채,30,0
2021-04-19,은행채,0.25,0.692
2021-04-19,은행채,은행 0.5Y,0.728
2021-04-19,은행채,0.75,0.769
2021-04-19,은행채,은행 1Y,0.837
2021-04-19,은행채,은행 1.5Y,0.926
2021-04-19,은행채,은행 2Y,1.075
2021-04-19,은행채,은행 2.5Y,1.18
2021-04-19,은행채,은행 3Y,1.309
2021-04-19,은행채,4,1.513
2021-04-19,은행채,5,1.755
2021-04-19,은행채,7,1.928
2021-04-19,은행채,10,2.237
2021-04-19,은행채,15,2.326
2021-04-19,은행채,20,2.416
2021-04-19,은행채,30,0
2021-04-16,은행채,0.25,0.697
2021-04-16,은행채,은행 0.5Y,0.733
2021-04-16,은행채,0.75,0.772
2021-04-16,은행채,은행 1Y,0.841
2021-04-16,은행채,은행 1.5Y,0.93
2021-04-16,은행채,은행 2Y,1.088
2021-04-16,은행채,은행 2.5Y,1.195
2021-04-16,은행채,은행 3Y,1.326
2021-04-16,은행채,4,1.538
2021-04-16,은행채,5,1.785
2021-04-16,은행채,7,1.963
2021-04-16,은행채,10,2.279
2021-04-16,은행채,15,2.354
2021-04-16,은행채,20,2.436
2021-04-16,은행채,30,0
2021-04-15,은행채,0.25,0.698
2021-04-15,은행채,은행 0.5Y,0.734
2021-04-15,은행채,0.75,0.772
2021-04-15,은행채,은행 1Y,0.841
2021-04-15,은행채,은행 1.5Y,0.93
2021-04-15,은행채,은행 2Y,1.088
2021-04-15,은행채,은행 2.5Y,1.181
2021-04-15,은행채,은행 3Y,1.318
2021-04-15,은행채,4,1.523
2021-04-15,은행채,5,1.775
2021-04-15,은행채,7,1.951
2021-04-15,은행채,10,2.272
2021-04-15,은행채,15,2.36
2021-04-15,은행채,20,2.449
2021-04-15,은행채,30,0
2021-04-14,은행채,0.25,0.699
2021-04-14,은행채,은행 0.5Y,0.736
2021-04-14,은행채,0.75,0.767
2021-04-14,은행채,은행 1Y,0.837
2021-04-14,은행채,은행 1.5Y,0.923
2021-04-14,은행채,은행 2Y,1.062
2021-04-14,은행채,은행 2.5Y,1.153
2021-04-14,은행채,은행 3Y,1.279
2021-04-14,은행채,4,1.485
2021-04-14,은행채,5,1.735
2021-04-14,은행채,7,1.923
2021-04-14,은행채,10,2.249
2021-04-14,은행채,15,2.349
2021-04-14,은행채,20,2.441
2021-04-14,은행채,30,0
2021-04-13,은행채,0.25,0.7
2021-04-13,은행채,은행 0.5Y,0.736
2021-04-13,은행채,0.75,0.762
2021-04-13,은행채,은행 1Y,0.833
2021-04-13,은행채,은행 1.5Y,0.924
2021-04-13,은행채,은행 2Y,1.075
2021-04-13,은행채,은행 2.5Y,1.177
2021-04-13,은행채,은행 3Y,1.309
2021-04-13,은행채,4,1.518
2021-04-13,은행채,5,1.771
2021-04-13,은행채,7,1.958
2021-04-13,은행채,10,2.283
2021-04-13,은행채,15,2.381
2021-04-13,은행채,20,2.477
2021-04-13,은행채,30,0
2021-04-12,은행채,0.25,0.699
2021-04-12,은행채,은행 0.5Y,0.735
2021-04-12,은행채,0.75,0.762
2021-04-12,은행채,은행 1Y,0.831
2021-04-12,은행채,은행 1.5Y,0.922
2021-04-12,은행채,은행 2Y,1.068
2021-04-12,은행채,은행 2.5Y,1.178
2021-04-12,은행채,은행 3Y,1.312
2021-04-12,은행채,4,1.508
2021-04-12,은행채,5,1.756
2021-04-12,은행채,7,1.938
2021-04-12,은행채,10,2.255
2021-04-12,은행채,15,2.355
2021-04-12,은행채,20,2.452
2021-04-12,은행채,30,0
2021-04-09,은행채,0.25,0.699
2021-04-09,은행채,은행 0.5Y,0.738
2021-04-09,은행채,0.75,0.765
2021-04-09,은행채,은행 1Y,0.833
2021-04-09,은행채,은행 1.5Y,0.936
2021-04-09,은행채,은행 2Y,1.08
2021-04-09,은행채,은행 2.5Y,1.201
2021-04-09,은행채,은행 3Y,1.344
2021-04-09,은행채,4,1.555
2021-04-09,은행채,5,1.789
2021-04-09,은행채,7,1.968
2021-04-09,은행채,10,2.284
2021-04-09,은행채,15,2.362
2021-04-09,은행채,20,2.449
2021-04-09,은행채,30,0
2021-04-08,은행채,0.25,0.704
2021-04-08,은행채,은행 0.5Y,0.744
2021-04-08,은행채,0.75,0.768
2021-04-08,은행채,은행 1Y,0.833
2021-04-08,은행채,은행 1.5Y,0.934
2021-04-08,은행채,은행 2Y,1.067
2021-04-08,은행채,은행 2.5Y,1.198
2021-04-08,은행채,은행 3Y,1.338
2021-04-08,은행채,4,1.547
2021-04-08,은행채,5,1.77
2021-04-08,은행채,7,1.956
2021-04-08,은행채,10,2.282
2021-04-08,은행채,15,2.391
2021-04-08,은행채,20,2.5
2021-04-08,은행채,30,0
2021-04-07,은행채,0.25,0.71
2021-04-07,은행채,은행 0.5Y,0.75
2021-04-07,은행채,0.75,0.775
2021-04-07,은행채,은행 1Y,0.844
2021-04-07,은행채,은행 1.5Y,0.947
2021-04-07,은행채,은행 2Y,1.077
2021-04-07,은행채,은행 2.5Y,1.211
2021-04-07,은행채,은행 3Y,1.355
2021-04-07,은행채,4,1.567
2021-04-07,은행채,5,1.798
2021-04-07,은행채,7,1.989
2021-04-07,은행채,10,2.32
2021-04-07,은행채,15,2.444
2021-04-07,은행채,20,2.57
2021-04-07,은행채,30,0
2021-04-06,은행채,0.25,0.72
2021-04-06,은행채,은행 0.5Y,0.758
2021-04-06,은행채,0.75,0.781
2021-04-06,은행채,은행 1Y,0.851
2021-04-06,은행채,은행 1.5Y,0.952
2021-04-06,은행채,은행 2Y,1.076
2021-04-06,은행채,은행 2.5Y,1.227
2021-04-06,은행채,은행 3Y,1.364
2021-04-06,은행채,4,1.578
2021-04-06,은행채,5,1.827
2021-04-06,은행채,7,2.002
2021-04-06,은행채,10,2.337
2021-04-06,은행채,15,2.462
2021-04-06,은행채,20,2.581
2021-04-06,은행채,30,0
2021-04-05,은행채,0.25,0.737
2021-04-05,은행채,은행 0.5Y,0.769
2021-04-05,은행채,0.75,0.792
2021-04-05,은행채,은행 1Y,0.861
2021-04-05,은행채,은행 1.5Y,0.964
2021-04-05,은행채,은행 2Y,1.096
2021-04-05,은행채,은행 2.5Y,1.251
2021-04-05,은행채,은행 3Y,1.384
2021-04-05,은행채,4,1.599
2021-04-05,은행채,5,1.857
2021-04-05,은행채,7,2.028
2021-04-05,은행채,10,2.361
2021-04-05,은행채,15,2.478
2021-04-05,은행채,20,2.59
2021-04-05,은행채,30,0
2021-04-02,은행채,0.25,0.758
2021-04-02,은행채,은행 0.5Y,0.786
2021-04-02,은행채,0.75,0.805
2021-04-02,은행채,은행 1Y,0.871
2021-04-02,은행채,은행 1.5Y,0.964
2021-04-02,은행채,은행 2Y,1.066
2021-04-02,은행채,은행 2.5Y,1.212
2021-04-02,은행채,은행 3Y,1.332
2021-04-02,은행채,4,1.534
2021-04-02,은행채,5,1.789
2021-04-02,은행채,7,1.968
2021-04-02,은행채,10,2.314
2021-04-02,은행채,15,2.424
2021-04-02,은행채,20,2.532
2021-04-02,은행채,30,0
2021-04-01,은행채,0.25,0.767
2021-04-01,은행채,은행 0.5Y,0.796
2021-04-01,은행채,0.75,0.815
2021-04-01,은행채,은행 1Y,0.879
2021-04-01,은행채,은행 1.5Y,0.971
2021-04-01,은행채,은행 2Y,1.071
2021-04-01,은행채,은행 2.5Y,1.208
2021-04-01,은행채,은행 3Y,1.324
2021-04-01,은행채,4,1.53
2021-04-01,은행채,5,1.788
2021-04-01,은행채,7,1.953
2021-04-01,은행채,10,2.282
2021-04-01,은행채,15,2.387
2021-04-01,은행채,20,2.5
2021-04-01,은행채,30,0
2021-03-31,은행채,0.25,0.772
2021-03-31,은행채,은행 0.5Y,0.803
2021-03-31,은행채,0.75,0.821
2021-03-31,은행채,은행 1Y,0.886
2021-03-31,은행채,은행 1.5Y,0.978
2021-03-31,은행채,은행 2Y,1.086
2021-03-31,은행채,은행 2.5Y,1.208
2021-03-31,은행채,은행 3Y,1.317
2021-03-31,은행채,4,1.565
2021-03-31,은행채,5,1.815
2021-03-31,은행채,7,1.985
2021-03-31,은행채,10,2.319
2021-03-31,은행채,15,2.424
2021-03-31,은행채,20,2.52
2021-03-31,은행채,30,0
2021-03-30,은행채,0.25,0.778
2021-03-30,은행채,은행 0.5Y,0.813
2021-03-30,은행채,0.75,0.832
2021-03-30,은행채,은행 1Y,0.895
2021-03-30,은행채,은행 1.5Y,0.988
2021-03-30,은행채,은행 2Y,1.107
2021-03-30,은행채,은행 2.5Y,1.233
2021-03-30,은행채,은행 3Y,1.341
